관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,당감로31번길 51,당감1동 443-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.164103,129.037384,2021-10-08
부산광역시 부산진구청,백양대로78번길 7,당감1동 249-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.162388,129.040965,2021-10-08
부산광역시 부산진구청,백양대로78번길 22-7,당감1동 252-63,다목적,1,200,360도 전방면,30,,051-605-6321,35.163084,129.041007,2021-10-08
부산광역시 부산진구청,백양대로64번길 14,당감1동 248-85,다목적,1,200,360도 전방면,30,,051-605-6321,35.162821,129.042421,2021-10-08
부산광역시 부산진구청,가야대로589번길 64,당감동 569-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.156941,129.038706,2021-10-08
부산광역시 부산진구청,가야대로 635-20,당감동 109-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.157375,129.041102,2021-10-08
부산광역시 부산진구청,신천대로183번길 44,당감2동 818-66,다목적,1,200,360도 전방면,30,,051-605-6321,35.157653,129.048373,2021-10-08
부산광역시 부산진구청,신천대로197번길 37,당감2동 64-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.15918,129.048112,2021-10-08
부산광역시 부산진구청,가야대로679번길 148,당감2동 569-39,다목적,1,200,360도 전방면,30,,051-605-6321,35.156027,129.038722,2021-10-08
부산광역시 부산진구청,신천대로183번길 22,당감2동 882-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.158229,129.049237,2021-10-08
부산광역시 부산진구청,가야대로681번길 40,당감동 87-27,다목적,1,200,360도 전방면,30,,051-605-6321,35.158243,129.045878,2021-10-08
부산광역시 부산진구청,가야대로 685,당감동 818-94,다목적,1,200,360도 전방면,30,,051-605-6321,35.156691,129.046409,2021-10-08
부산광역시 부산진구청,가야대로703번나길 38,당감동 93-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.157635,129.046463,2021-10-08
부산광역시 부산진구청,가야대로507번길 221,당감동 572-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.156761,129.03771,2021-10-08
부산광역시 부산진구청,가야대로703번마길 51,당감2동 78-22,다목적,2,200,360도 전방면,30,,051-605-6321,35.158438,129.046415,2021-10-08
부산광역시 부산진구청,백양순환로28번길 13,당감동 691-26,다목적,1,200,360도 전방면,30,,051-605-6321,35.167279,129.033807,2021-10-08
부산광역시 부산진구청,백양순환로18번길 22-3,당감동 685-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.166435,129.034366,2021-10-08
부산광역시 부산진구청,동평로55번길 27,당감동 344,다목적,1,200,360도 전방면,30,,051-605-6321,35.166012,129.034922,2021-10-08
부산광역시 부산진구청,동평로39번길 61,당감동 625-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.166473,129.031488,2021-10-08
부산광역시 부산진구청,동평로76번길 8-9,당감4동 393-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.164354,129.038403,2021-10-08
부산광역시 부산진구청,당감서로117번길 13-1,당감동 산49-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.168567,129.033507,2021-10-08
부산광역시 부산진구청,당감서로94번길 19,부암동661-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.169127,129.035601,2021-10-08
부산광역시 부산진구청,동평로 49,당감동 350-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.165027,129.034791,2021-10-08
부산광역시 부산진구청,동평로73번길 14,당감4동 725-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.16594,129.037501,2021-10-08
부산광역시 부산진구청,신천대로65번길 33,범천1동 869-18,다목적,1,200,360도 전방면,30,,051-605-6321,35.148841,129.058088,2021-10-08
부산광역시 부산진구청,범일로131번길 79,범천1동 881-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.144865,129.058641,2021-10-08
부산광역시 부산진구청,범일로142번길 24-14,범천1동 837-24,다목적,1,200,360도 전방면,30,,051-605-6321,35.142313,129.060877,2021-10-08
부산광역시 부산진구청,황령대로18번길 23,범천1동 853-33,다목적,1,200,360도 전방면,30,,051-605-6321,35.146841,129.061337,2021-10-08
부산광역시 부산진구청,범일로 131,범천1동 887-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.141733,129.058745,2021-10-08
부산광역시 부산진구청,범일로139번길 15,범천동 721-58,다목적,1,200,360도 전방면,30,,051-605-6321,35.142813,129.058168,2021-10-08
부산광역시 부산진구청,범일로154번길 61,범천동 842-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.143756,129.062965,2021-10-08
부산광역시 부산진구청,전포동 190-101,전포동 190-101,다목적,1,200,360도 전방면,30,,051-605-6321,35.146145,129.060431,2021-10-08
부산광역시 부산진구청,범일로125번길 66,범천1동 62-85,다목적,3,200,360도 전방면,30,,051-605-6321,35.143671,129.057598,2021-10-08
부산광역시 부산진구청,범일로125번길 44,범천동 62-42,다목적,3,200,360도 전방면,30,,051-605-6321,35.142819,129.057953,2021-10-08
부산광역시 부산진구청,중앙대로644번길 72,범천1동 859-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.148958,129.062135,2021-10-08
부산광역시 부산진구청,중앙번영로20번길 23,범천1동 842-14,다목적,2,200,360도 전방면,30,,051-605-6321,35.143775,129.061451,2021-10-08
부산광역시 부산진구청,자유평화로 21-10,범천1동 839-30,다목적,1,200,360도 전방면,30,,051-605-6321,35.142055,129.062237,2021-10-08
부산광역시 부산진구청,중앙번영로20번길 46,범천1동 845-72,다목적,1,200,360도 전방면,30,,051-605-6321,35.142701,129.061229,2021-10-08
부산광역시 부산진구청,황령대로7번길 16,범천1동 858-53,다목적,1,200,360도 전방면,30,,051-605-6321,35.148256,129.060031,2021-10-08
부산광역시 부산진구청,신암로99번가길 19,범천동 1230-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.149053,129.051909,2021-10-08
부산광역시 부산진구청,만리산로 78,범천동 1243-78,다목적,1,200,360도 전방면,30,,051-605-6321,35.147603,129.051412,2021-10-08
부산광역시 부산진구청,신암로155번길 23,범천동 1153-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.153121,129.048552,2021-10-08
부산광역시 부산진구청,엄광로 433,범천동 1223-36,다목적,1,200,360도 전방면,30,,051-605-6321,35.148391,129.049955,2021-10-08
부산광역시 부산진구청,안창로10번길 63,범천동 1532-124,다목적,1,200,360도 전방면,30,,051-605-6321,35.146676,129.045697,2021-10-08
부산광역시 부산진구청,안창로10번길 15,범천동 1529-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.145571,129.047857,2021-10-08
부산광역시 부산진구청,만리산로 56,범천동 1263-183,다목적,1,200,360도 전방면,30,,051-605-6321,35.146909,129.053624,2021-10-08
부산광역시 부산진구청,엄광로 477,범천동 1272-207,다목적,1,200,360도 전방면,30,,051-605-6321,35.145606,129.051106,2021-10-08
부산광역시 부산진구청,안창로21번길 1,범일동 1526-44,다목적,1,200,360도 전방면,30,,051-605-6321,35.145571,129.046341,2021-10-08
부산광역시 부산진구청,신암로 189,범천동 1080-241,다목적,1,200,360도 전방면,30,,051-605-6321,35.156358,129.046235,2021-10-08
부산광역시 부산진구청,엄광로386번길 22,범천동 신 39-12,다목적,1,200,360도 전방면,30,,051-605-6321,35.151777,129.045594,2021-10-08
부산광역시 부산진구청,안창로60번길 40,범천동 신 44-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.147267,129.041843,2021-10-08
부산광역시 부산진구청,신암로5번길 12,범천동 1298-97,다목적,1,200,360도 전방면,30,,051-605-6321,35.142659,129.055083,2021-10-08
부산광역시 부산진구청,범천로12번길 8,범천동 966-8,다목적,2,200,360도 전방면,30,,051-605-6321,35.14764,129.055979,2021-10-08
부산광역시 부산진구청,안창로72번길 54,범천동 284-2,다목적,2,200,360도 전방면,30,,051-605-6321,35.144809,129.039731,2021-10-08
부산광역시 부산진구청,안창로72번길 64-7,범천동 1544-54,다목적,1,200,360도 전방면,30,,051-605-6321,35.144517,129.038734,2021-10-08
부산광역시 부산진구청,안창로72번길 76-4,범천동 산41-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.144365,129.038871,2021-10-08
부산광역시 부산진구청,안창로60번길 8,범천동 1539-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.146557,129.041706,2021-10-08
부산광역시 부산진구청,백양대로34번길 20,부암동 218-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.163656,129.045904,2021-10-08
부산광역시 부산진구청,백양대로8번길 14,부암1동 261-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.163054,129.047991,2021-10-08
부산광역시 부산진구청,백양대로18번길 14,부암1동 209-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.163107,129.047316,2021-10-08
부산광역시 부산진구청,신천대로204번길 18,부암1동 132-29,다목적,1,200,360도 전방면,30,,051-605-6321,35.160138,129.050981,2021-10-08
부산광역시 부산진구청,가야대로747번나길 24,부암1동 696-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.159069,129.052466,2021-10-08
부산광역시 부산진구청,시민공원로19번길 65,부암1동 48-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.165469,129.05049,2021-10-08
부산광역시 부산진구청,백양대로46번길 33-4,부암1동 288-18,다목적,1,200,360도 전방면,30,,051-605-6321,35.163984,129.044113,2021-10-08
부산광역시 부산진구청,동평로171번길 48,부암1동 297-64,다목적,1,200,360도 전방면,30,,051-605-6321,35.166197,129.045876,2021-10-08
부산광역시 부산진구청,동평로131번나길 35,부암동 323-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.168345,129.044245,2021-10-08
부산광역시 부산진구청,동평로131번길 91-1,부암동 320-207,다목적,1,200,360도 전방면,30,,051-605-6321,35.168888,129.045421,2021-10-08
부산광역시 부산진구청,백양순환로 120,부암동 443-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.169902,129.040167,2021-10-08
부산광역시 부산진구청,용사촌로 52-1,부암동 610-115,다목적,1,200,360도 전방면,30,,051-605-6321,35.175506,129.033401,2021-10-08
부산광역시 부산진구청,동평로119번가길 1-8,부암3동 343-37,다목적,1,200,360도 전방면,30,,051-605-6321,35.166721,129.042485,2021-10-08
부산광역시 부산진구청,백양순환로153번길 20,부암3동 356-12,다목적,1,200,360도 전방면,30,,051-605-6321,35.167516,129.04249,2021-10-08
부산광역시 부산진구청,백양순환로 100,부암3동 551-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.170101,129.0382,2021-10-08
부산광역시 부산진구청,만리산로61번길 30,범천동 1269-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.146044,129.053082,2021-10-08
부산광역시 부산진구청,당감로 126,부암동 560-19,다목적,1,200,360도 전방면,30,,051-605-6321,35.172637,129.037737,2021-10-08
부산광역시 부산진구청,백양산로 25,부암동 594-148,다목적,1,200,360도 전방면,30,,051-605-6321,35.171952,129.032999,2021-10-08
부산광역시 부산진구청,당감로106번길 78,부암동 458-102,다목적,1,200,360도 전방면,30,,051-605-6321,35.172367,129.04075,2021-10-08
부산광역시 부산진구청,백양순환로164번길 35,부암동 389-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.167964,129.040693,2021-10-08
부산광역시 부산진구청,당감로 104,부암3동 538-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.171057,129.03795,2021-10-08
부산광역시 부산진구청,동펴로171번길 32-5,부암동 298-27,다목적,1,200,360도 전방면,30,,051-605-6321,35.16622,129.046436,2021-10-08
부산광역시 부산진구청,백양순환로164번가길 23,당감동 318-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.167382,129.039666,2021-10-08
부산광역시 부산진구청,서전로9길 19,부전1동 131-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.158667,129.060704,2021-10-08
부산광역시 부산진구청,중앙대로756번길 17,부전1동 100-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.159411,129.061631,2021-10-08
부산광역시 부산진구청,가야대로755번길 70,부전1동 408-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.160869,129.053779,2021-10-08
부산광역시 부산진구청,서면문화로 6-1,부전1동 259-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.158393,129.057793,2021-10-08
부산광역시 부산진구청,새싹로 21-8,부전1동 399-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.159614,129.057067,2021-10-08
부산광역시 부산진구청,부전로 196,부전동 27-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.163151,129.062563,2021-10-08
부산광역시 부산진구청,범전로 33,부전동 329-10,다목적,1,200,360도 전방면,30,,051-605-6321,35.165572,129.060718,2021-10-08
부산광역시 부산진구청,새싹로8번길 19,부전1동 262-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.159405,129.059502,2021-10-08
부산광역시 부산진구청,서전로9번길 32,부전1동 573-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.159306,129.06121,2021-10-08
부산광역시 부산진구청,범전로32번길 34,범전동 44-64,다목적,1,200,360도 전방면,30,,051-605-6321,35.166319,129.062794,2021-10-08
부산광역시 부산진구청,동천로 109,부전동 112-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.158323,129.062274,2021-10-08
부산광역시 부산진구청,서면문화로 13,부전동 474-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.158745,129.05716,2021-10-08
부산광역시 부산진구청,중앙대로 795,부전동 58-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.162898,129.063162,2021-10-08
부산광역시 부산진구청,양성로6번길 27,부전동 9-12,다목적,2,200,360도 전방면,30,,051-605-6321,35.168,129.065939,2021-10-08
부산광역시 부산진구청,가야대로747번가길 15-1,부암동 128-28,다목적,2,200,360도 전방면,30,,051-605-6321,35.160054,129.051884,2021-10-08
부산광역시 부산진구청,부전로158번길 16-8,부전1동 347-10,다목적,1,200,360도 전방면,30,,051-605-6321,35.161679,129.058295,2021-10-08
부산광역시 부산진구청,시민공원로76번길 43-1,부전1동 290-27,다목적,1,200,360도 전방면,30,,051-605-6321,35.165577,129.05972,2021-10-08
부산광역시 부산진구청,범양로 6,부전1동 43-4,다목적,2,200,360도 전방면,30,,051-605-6321,35.165692,129.06151,2021-10-08
부산광역시 부산진구청,부전로66번길 50,부전2동 517-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.155847,129.057304,2021-10-08
부산광역시 부산진구청,서전로10번길 32,부전동 156-30,다목적,1,200,360도 전방면,30,,051-605-6321,35.15623178,129.0598592,2021-10-08
부산광역시 부산진구청,가야대로750번길 78,부전2동 464-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.154207,129.054925,2021-10-08
부산광역시 부산진구청,신천대로78번길 28,부전2동 530-31,다목적,1,200,360도 전방면,30,,051-605-6321,35.152006,129.056102,2021-10-08
부산광역시 부산진구청,부전로65번길 9,부전동 513-19,다목적,1,200,360도 전방면,30,,051-605-6321,35.155861,129.054165,2021-10-08
부산광역시 부산진구청,중앙대로666번길 50,부전동 537-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.151097,129.062369,2021-10-08
부산광역시 부산진구청,신천대로78번길 33,부전동 576-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.150705,129.057015,2021-10-08
부산광역시 부산진구청,부전로20번길 33,부전동 524-55,다목적,1,200,360도 전방면,30,,051-605-6321,35.153419,129.05675,2021-10-08
부산광역시 부산진구청,신천대로 163,부전동 384,다목적,1,200,360도 전방면,30,,051-605-6321,35.156547,129.050689,2021-10-08
부산광역시 부산진구청,신천대로78번길 17,부전2동 576-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.153375,129.055508,2021-10-08
부산광역시 부산진구청,중앙대로680번가길 63,부전2동 168-75,다목적,1,200,360도 전방면,30,,051-605-6321,35.156381,129.060803,2021-10-08
부산광역시 부산진구청,동천로85번길 1,부전동 168-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.156319,129.062302,2021-10-08
부산광역시 부산진구청,중앙대로 658,부전동 536-3,다목적,2,200,360도 전방면,30,,051-605-6321,35.151448,129.059247,2021-10-08
부산광역시 부산진구청,가야대로750번길 14,부전동 508-31,다목적,1,200,360도 전방면,30,,051-605-6321,35.156808,129.053752,2021-10-08
부산광역시 부산진구청,양성로89번길 4,양정동 445-170,다목적,1,200,360도 전방면,30,,051-605-6321,35.173296,129.06181,2021-10-08
부산광역시 부산진구청,범양로 79,양정동 445-256,다목적,1,200,360도 전방면,30,,051-605-6321,35.171237,129.06294,2021-10-08
부산광역시 부산진구청,범양로125번길 7,양정1동 506-17,다목적,1,200,360도 전방면,30,,051-605-6321,35.174295,129.065359,2021-10-08
부산광역시 부산진구청,중앙대로928번길 12,양정1동 350-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.172402,129.071649,2021-10-08
부산광역시 부산진구청,양지로17번길 7,양정1동 316-17,다목적,1,200,360도 전방면,30,,051-605-6321,35.16945,129.070666,2021-10-08
부산광역시 부산진구청,양성로59번길 4,양정1동 445-282,다목적,1,200,360도 전방면,30,,051-605-6321,35.17136,129.064263,2021-10-08
부산광역시 부산진구청,거제대로23번길 9-1,양정1동 458-89,다목적,1,200,360도 전방면,30,,051-605-6321,35.170798,129.066898,2021-10-08
부산광역시 부산진구청,양성로37번길 9,범전동 73-120,다목적,1,200,360도 전방면,30,,051-605-6321,35.169982,129.064961,2021-10-08
부산광역시 부산진구청,거제대로60번길 25,양정동 386-10,다목적,1,200,360도 전방면,30,,051-605-6321,35.173911,129.069346,2021-10-08
부산광역시 부산진구청,양지로 13,양정동 361-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.169293,129.069877,2021-10-08
부산광역시 부산진구청,양정1동 300-4,양정1동 300-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.173691,129.066932,2021-10-08
부산광역시 부산진구청,양정1동 287-9,양정1동 287-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.17564,129.067321,2021-10-08
부산광역시 부산진구청,연수로36번길 25,양정2동 104-33,다목적,1,200,360도 전방면,30,,051-605-6321,35.1729,129.075608,2021-10-08
부산광역시 부산진구청,중앙대로970번가길 9,양정동 144-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.175805,129.074862,2021-10-08
부산광역시 부산진구청,연제로9번길 24,양정동 114-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.175801,129.07698,2021-10-08
부산광역시 부산진구청,범양로 66,범전동 74-51,다목적,1,200,360도 전방면,30,,051-605-6321,35.170454,129.062578,2021-10-08
부산광역시 부산진구청,연수로11번길 40,양정2동 271-31,다목적,1,200,360도 전방면,30,,051-605-6321,35.175095,129.073765,2021-10-08
부산광역시 부산진구청,거제대로74번길 17,양정2동 316-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.175762,129.068376,2021-10-08
부산광역시 부산진구청,양정로 10,양정동 96-12,다목적,1,200,360도 전방면,30,,051-605-6321,35.173157,129.074196,2021-10-08
부산광역시 부산진구청,거제천로9번길 11,양정동 359-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.175998,129.069828,2021-10-08
부산광역시 부산진구청,중앙대로969번길 23,양정동 274-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.176613,129.072178,2021-10-08
부산광역시 부산진구청,양정로15번길 26,양정2동 52-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.172853,129.075533,2021-10-08
부산광역시 부산진구청,양정로6번길 14,양정2동 95-7,다목적,2,200,360도 전방면,30,,051-605-6321,35.173321,129.073421,2021-10-08
부산광역시 부산진구청,중앙대로928번길 72,양정2동 74-283,다목적,1,200,360도 전방면,30,,051-605-6321,35.170235,129.07377,2021-10-08
부산광역시 부산진구청,진남로572번길 7-3,양정2동 45-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.172202,129.076677,2021-10-08
부산광역시 부산진구청,진연로9번길 30,양정2동 199,다목적,1,200,360도 전방면,30,,051-605-6321,35.177348,129.073265,2021-10-08
부산광역시 부산진구청,중앙대로909번길 35,양정2동 389-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.172753,129.069478,2021-10-08
부산광역시 부산진구청,동평로 291,연지동 38-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.172513,129.058059,2021-10-08
부산광역시 부산진구청,성지로22번길 18,연지동 48,다목적,1,200,360도 전방면,30,,051-605-6321,35.17284,129.056124,2021-10-08
부산광역시 부산진구청,연지로 4,연지동 178-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.170413,129.050227,2021-10-08
부산광역시 부산진구청,연지로13번길 23,연지동 240-102,다목적,1,200,360도 전방면,30,,051-605-6321,35.171793,129.050458,2021-10-08
부산광역시 부산진구청,동평로291번길 52,연지동 23-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.17354,129.057103,2021-10-08
부산광역시 부산진구청,동평로183번가길,연지동 411,다목적,1,200,360도 전방면,30,,051-605-6321,35.168476,129.048053,2021-10-08
부산광역시 부산진구청,동평로265번길 33,연지동 71-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.172289,129.05556,2021-10-08
부산광역시 부산진구청,새싹로 184,연지동 340-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.172615,129.04956,2021-10-08
부산광역시 부산진구청,성지로14번길 33,연지동 37-39,다목적,1,200,360도 전방면,30,,051-605-6321,35.172157,129.056816,2021-10-08
부산광역시 부산진구청,연지로39번길 45,연지동 219-29,다목적,1,200,360도 전방면,30,,051-605-6321,35.173074,129.054279,2021-10-08
부산광역시 부산진구청,동평로181번길 29-19,부암동 319,다목적,1,200,360도 전방면,30,,051-605-6321,35.167606,129.047023,2021-10-08
부산광역시 부산진구청,연지로37번길 21,연지동 220-118,다목적,1,200,360도 전방면,30,,051-605-6321,35.172949,129.05315,2021-10-08
부산광역시 부산진구청,전포대로209번길 26,전포1동 682,다목적,1,200,360도 전방면,30,,051-605-6321,35.155438,129.063856,2021-10-08
부산광역시 부산진구청,진남로362번길 36,전포1동 316-51,다목적,1,200,360도 전방면,30,,051-605-6321,35.157879,129.07094,2021-10-08
부산광역시 부산진구청,전포대로199번길 40-10,전포1동 685-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.154932,129.063051,2021-10-08
부산광역시 부산진구청,전포대로132번길 21,전포동 373-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.14914,129.067428,2021-10-08
부산광역시 부산진구청,봉수로20번길 3,전포1동 330-1189,다목적,1,200,360도 전방면,30,,051-605-6321,35.150383,129.070562,2021-10-08
부산광역시 부산진구청,진남로 320,전포1동 431-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.153406,129.071969,2021-10-08
부산광역시 부산진구청,진남로297번길 32,전포1동 330-874,다목적,1,200,360도 전방면,30,,051-605-6321,35.15056,129.072499,2021-10-08
부산광역시 부산진구청,진남로305번길 25,전포1동 330-848,다목적,1,200,360도 전방면,30,,051-605-6321,35.15146,129.072299,2021-10-08
부산광역시 부산진구청,황령대로98번길 35,전포1동 504-318,다목적,1,200,360도 전방면,30,,051-605-6321,35.148621,129.069248,2021-10-08
부산광역시 부산진구청,봉수로20번길 28,전포1동 504-325,다목적,1,200,360도 전방면,30,,051-605-6321,35.149602,129.069834,2021-10-08
부산광역시 부산진구청,황령대로90번길 22,전포1동 367-106,다목적,1,200,360도 전방면,30,,051-605-6321,35.149012,129.068839,2021-10-08
부산광역시 부산진구청,전포대로162번가길,전포1동 363-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.151629,129.06681,2021-10-08
부산광역시 부산진구청,진남로362번길 9,전포1동 316-301,다목적,1,200,360도 전방면,30,,051-605-6321,35.157043,129.071233,2021-10-08
부산광역시 부산진구청,동천로 53,부전동223-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.153445,129.062435,2021-10-08
부산광역시 부산진구청,전포대로209번길 11,전포1동 687-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.155437,129.064491,2021-10-08
부산광역시 부산진구청,봉수로42번길 42-1,전포1동 330-40,다목적,1,200,360도 전방면,30,,051-605-6321,35.150795,129.071829,2021-10-08
부산광역시 부산진구청,봉수로 15,전포동 486-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.150542,129.070198,2021-10-08
부산광역시 부산진구청,진남로374번길 13,전포동 191-410,다목적,1,200,360도 전방면,30,,051-605-6321,35.158138,129.071747,2021-10-08
부산광역시 부산진구청,신천대로 7,전포동 892-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.149806,129.063826,2021-10-08
부산광역시 부산진구청,봉수로 31,전포동 484-47,다목적,1,200,360도 전방면,30,,051-605-6321,35.15143,129.070998,2021-10-08
부산광역시 부산진구청,동성로112번길 129,전포동 146-21,다목적,1,200,360도 전방면,30,,051-605-6321,35.165448,129.066798,2021-10-08
부산광역시 부산진구청,동성로96번길 22,전포동 187-53,다목적,1,200,360도 전방면,30,,051-605-6321,35.159949,129.068773,2021-10-08
부산광역시 부산진구청,중앙대로 792,전포2동 875-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.16181,129.063575,2021-10-08
부산광역시 부산진구청,서전로47번길 16,전포동 665-17,다목적,1,200,360도 전방면,30,,051-605-6321,35.158676,129.064853,2021-10-08
부산광역시 부산진구청,진남로356번길 86,전포동 191-661,다목적,1,200,360도 전방면,30,,051-605-6321,35.159395,129.071823,2021-10-08
부산광역시 부산진구청,냉정로160번길 17,개금동 612-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.165196,129.068219,2021-10-08
부산광역시 부산진구청,진남로435번길 29-1,전포동 33-143,다목적,1,200,360도 전방면,30,,051-605-6321,35.162053,129.068306,2021-10-08
부산광역시 부산진구청,전포대로275번길 59,전포동 874-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.162858,129.063948,2021-10-08
부산광역시 부산진구청,전포대로256번길 7,전포2동 193-38,다목적,1,200,360도 전방면,30,,051-605-6321,35.159372,129.066065,2021-10-08
부산광역시 부산진구청,동성로112번길 108,전포2동 160-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.164677,129.067249,2021-10-08
부산광역시 부산진구청,동성로76번길 59,전포동 316-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.15817,129.070938,2021-10-08
부산광역시 부산진구청,진남로373번길 45,전포동 188-129,다목적,1,200,360도 전방면,30,,051-605-6321,35.159289,129.069132,2021-10-08
부산광역시 부산진구청,중앙대로848번길 51,전포동 2-60,다목적,1,200,360도 전방면,30,,051-605-6321,35.166294,129.067321,2021-10-08
부산광역시 부산진구청,전포대로246번길 14,전포동 201-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.158616,129.066359,2021-10-08
부산광역시 부산진구청,서전로38번길 23,전포2동 671-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.156473,129.063833,2021-10-08
부산광역시 부산진구청,진남로 396-3,전포2동 191-339,다목적,1,200,360도 전방면,30,,051-605-6321,35.160062,129.071065,2021-10-08
부산광역시 부산진구청,중앙대로680번가길 55-7,부전동 168-107,다목적,2,200,360도 전방면,30,,051-605-6321,35.155898,129.060469,2021-10-08
부산광역시 부산진구청,동성로112번길 29,전포2동 178-45,다목적,2,200,360도 전방면,30,,051-605-6321,35.161337,129.067144,2021-10-08
부산광역시 부산진구청,진남로435번길 67-9,전포2동 191-614,다목적,2,200,360도 전방면,30,,051-605-6321,35.160789,129.068441,2021-10-08
부산광역시 부산진구청,연수로54번길 14,양정동 90-1,다목적,2,200,360도 전방면,30,,051-605-6321,35.157196,129.061203,2021-10-08
부산광역시 부산진구청,동천로 93,부전동 168-273,다목적,1,200,360도 전방면,30,,051-605-6321,35.157201,129.06226,2021-10-08
부산광역시 부산진구청,서전로38번길 9-9,전포2동 674-19,다목적,1,200,360도 전방면,30,,051-605-6321,35.157283,129.064341,2021-10-08
